// Big Pet Pack by Najara

1067,Cornutus,Cornutus,12105,30043,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1068,Hydra,Hydra,12105,30044,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1069,Swordfish,Swordfish,12105,30045,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1070,Kukre,Kukre,12105,30046,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1071,Pirate Skeleton,Pirate Skeleton,12105,30047,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1072,Kaho,Kaho,12105,30048,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1073,Crab,Crab,12105,30049,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1074,Shellfish,Shellfish,12105,30050,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1075,Turtle,Turtle,12105,30051,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1076,Skeleton,Skeleton,12105,30052,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1078,Red Plant,Red Plant,12105,30053,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1079,Blue Plant,Blue Plant,12105,30054,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1080,Green Plant,Green Plant,12105,30055,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1081,Yellow Plant,Yellow Plant,12105,30056,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1082,White Plant,White Plant,12105,30057,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1083,Shining Plant,Shining Plant,12105,30058,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1084,Black Mushroom,Black Mushroom,12105,30059,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1085,Red Mushroom,Red Mushroom,12105,30060,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1086,Golden Thief Bug,Golden Thief Bug,12105,30061,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1087,Orc Hero,Orc Hero,12105,30062,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1088,Vocal,Vocal,12105,30063,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1089,Toad,Toad,12105,30064,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1090,Mastering,Mastering,12105,30065,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1091,Dragon Fly,Dragon Fly,12105,30066,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1092,Vagabond Wolf,Vagabond Wolf,12105,30067,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1093,Eclipse,Eclipse,12105,30068,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1094,Ambernite,Ambernite,12105,30069,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1095,Andre,Andre,12105,30070,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1096,Angeling,Angeling,12105,30071,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1097,Ant Egg,Ant Egg,12105,30072,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1098,Anubis,Anubis,12105,30073,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1099,Argiope,Argiope,12105,30074,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1100,Argos,Argos,12105,30075,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1102,Bathory,Bathory,12105,30076,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1103,Caramel,Caramel,12105,30077,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1104,Coco,Coco,12105,30078,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1105,Deniro,Deniro,12105,30079,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1106,Desert Wolf,Desert Wolf,v,30080,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1108,Deviace,Deviace,12105,30081,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1111,Drainliar,Drainliar,12105,30082,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1112,Drake,Drake,12105,30083,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1114,Dustiness,Dustiness,12105,30084,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1115,Eddga,Eddga,12105,30085,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1116,Eggyra,Eggyra,12105,30086,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1117,Evil Druid,Evil Druid,12105,30087,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1118,Flora,Flora,12105,30088,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1119,Frilldora,Frilldora,12105,30089,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1120,Ghostring,Ghostring,12105,30090,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1121,Giearth,Giearth,12105,30091,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1124,Goblin,Goblin,12105,30092,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1126,Goblin,Goblin,12105,30093,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1127,Hode,Hode,12105,30094,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1128,Horn,Horn,12105,30095,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1129,Horong,Horong,12105,30096,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1130,Jakk,Jakk,12105,30097,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1131,Joker,Joker,12105,30098,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1132,Khalitzburg,Khalitzburg,12105,30099,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1133,Kobold,Kobold,12105,30100,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1134,Kobold,Kobold,12105,30101,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1135,Kobold,Kobold,12105,30102,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1138,Magnolia,Magnolia,12105,30103,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1139,Mantis,Mantis,12105,30104,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1140,Marduk,Marduk,12105,30105,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1141,Marina,Marina,12105,30106,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1142,Marine Sphere,Marine Sphere,12105,30107,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1143,Marionette,Marionette,12105,30108,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1144,Marse,Marse,12105,30109,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1145,Martin,Martin,12105,30110,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1146,Matyr,Matyr,12105,30111,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1147,Maya,Maya,12105,30112,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1148,Medusa,Medusa,12105,30113,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1149,Minorous,Minorous,12105,30114,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1150,Moonlight Flower,Moonlight Flower,12105,30115,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1151,Myst,Myst,12105,30116,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1152,Orc Skeleton,Orc Skeleton,12105,30117,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1153,Orc Zombie,Orc Zombie,12105,30118,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1154,Pasana,Pasana,12105,30119,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1157,Pharaoh,Pharaoh,12105,30120,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1158,Phen,Phen,12105,30121,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1159,Phreeoni,Phreeoni,12105,30122,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1160,Piere,Piere,12105,30123,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1161,Plankton,Plankton,12105,30124,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1162,Rafflesia,Rafflesia,12105,30125,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1163,Raydric,Raydric,12105,30126,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1164,Requiem,Requiem,12105,30127,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1165,Sandman,Sandman,12105,30128,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1166,Savage,Savage,12105,30129,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1169,Skeleton Worker,Skeleton Worker,12105,30130,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1174,Stainer,Stainer,12105,30131,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1175,Tarou,Tarou,12105,30132,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1176,Vitata,Vitata,12105,30133,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1177,Zenorc,Zenorc,12105,30134,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1178,Zerom,Zerom,12105,30135,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1179,Whisper,Whisper,12105,30136,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1180,Nine Tail,Nine Tail,12105,30137,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1182,Thief Mushroom,Thief Mushroom,12105,30138,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1183,Chonchon,Chonchon,12105,30139,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1184,Fabre,Fabre,12105,30140,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1185,Whisper,Whisper,12105,30141,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1186,Giant Whisper,Giant Whisper,12105,30142,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1187,Switch,Switch,12105,30143,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1189,Orc Archer,Orc Archer,12105,30144,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1190,Orc Lord,Orc Lord,12105,30145,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1191,Mimic,Mimic,12105,30146,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1192,Wraith,Wraith,12105,30147,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1193,Alarm,Alarm,12105,30148,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1194,Arclouze,Arclouze,12105,30149,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1195,Rideword,Rideword,12105,30150,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1196,Skeleton Prisoner,Skeleton Prisoner,12105,30151,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1197,Zombie Prisoner,Zombie Prisoner,12105,30152,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1198,Dark Priest,Dark Priest,12105,30153,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1199,Punk,Punk,12105,30154,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1201,Rybio,Rybio,12105,30155,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1202,Phendark,Phendark,12105,30156,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1203,Mysteltainn,Mysteltainn,12105,30157,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1204,Ogretooth,Ogretooth,12105,30158,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1205,Executioner,Executioner,12105,30159,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1206,Anolian,Anolian,12105,30160,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1207,Sting,Sting,12105,30161,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1209,Cramp,Cramp,12105,30162,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1211,Brilight,Brilight,12105,30163,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1212,Iron Fist,Iron Fist,12105,30164,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1213,High Orc,High Orc,12105,30165,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1214,Choco,Choco,12105,30166,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1215,Stem Worm,Stem Worm,12105,30167,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1216,Penomena,Penomena,12105,30168,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1219,Abysmal Knight,Abysmal Knight,12105,30169,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1220,Desert Wolf,Desert Wolf,12105,30170,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1221,Savage,Savage,12105,30171,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1222,High Orc,High Orc,12105,30172,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1224,Poison Spore,Poison Spore,12105,30173,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1225,Choco,Choco,12105,30174,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1226,Kobold,Kobold,12105,30175,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1227,Goblin,Goblin,12105,30176,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1228,Phen,Phen,12105,30177,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1229,Fabre,Fabre,12105,30178,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1230,Pupa,Pupa,12105,30179,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1231,Creamy,Creamy,12105,30180,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1232,Peco Peco Egg,Peco Peco Egg,12105,30181,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1233,Peco Peco,Peco Peco,182,30182,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1234,Yoyo,Yoyo,12105,30183,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1235,Smoking Orc,Smoking Orc,12105,30184,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1236,Ant Egg,Ant Egg,12105,30185,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1237,Andre,Andre,12105,30186,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1238,Piere,Piere,12105,30187,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1239,Deniro,Deniro,12105,30188,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1240,Picky,Picky,12105,30189,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1241,Picky,Picky,12105,30190,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1242,Marin,Marin,12105,30191,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1243,Sasquatch,Sasquatch,12105,30192,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1244,Christmas Jakk,Christmas Jakk,12105,30193,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1246,Christmas Cookie,Christmas Cookie,12105,30194,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1247,Antonio,Antonio,12105,30195,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1248,Cruiser,Cruiser,12105,30196,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1249,Myst Case,Myst Case,12105,30197,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1250,Chepet,Chepet,12105,30198,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1251,Stormy Knight,Stormy Knight,12105,30199,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1252,Garm,Garm,12105,30200,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1253,Gargoyle,Gargoyle,12105,30201,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1254,Raggler,Raggler,12105,30202,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1255,Nereid,Nereid,12105,30203,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1256,Pest,Pest,12105,30204,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1257,Injustice,Injustice,12105,30205,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1258,Goblin Archer,Goblin Archer,12105,30206,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1259,Gryphon,Gryphon,12105,30207,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1260,Dark Frame,Dark Frame,12105,30208,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1261,Wild Rose,Wild Rose,12105,30209,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1262,Mutant Dragonoid,Mutant Dragonoid,12105,30210,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1263,Wind Ghost,Wind Ghost,12105,30211,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1264,Merman,Merman,12105,30212,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1265,Cookie,Cookie,12105,30213,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1266,Aster,Aster,12105,30214,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1267,Carat,Carat,12105,30215,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1268,Bloody Knight,Bloody Knight,12105,30216,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1269,Clock,Clock,12105,30217,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1270,Clock Tower Manager,Clock Tower Manager,12105,30218,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1271,Alligator,Alligator,12105,30219,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1272,Dark Lord,Dark Lord,12105,30220,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1273,Orc Lady,Orc Lady,12105,30221,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1274,Megalith,Megalith,12105,30222,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1276,Raydric Archer,Raydric Archer,12105,30223,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1277,Greatest General,Greatest General,12105,30224,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1278,Stalactic Golem,Stalactic Golem,12105,30225,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1279,Tri Joint,Tri Joint,12105,30226,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1280,Goblin Steamrider,Goblin Steamrider,12105,30227,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1281,Sage Worm,Sage Worm,12105,30228,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

1282,Kobold Archer,Kobold Archer,12105,30229,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1283,Chimera,Chimera,12105,30230,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

//1285,Archer Guardian,Archer Guardian,12105,30231,0,528,10,20,50,100,50,20,10000,120,1,0,10000,10000,800,{},{}

